x, y, v_x, v_y
9619.53, 6939.61, 306.746, 104.077
9622.6, 6940.65, 306.706, 103.966
9625.67, 6941.69, 306.666, 103.854
9628.74, 6942.73, 306.626, 103.743
9631.8, 6943.77, 306.587, 103.631
9634.87, 6944.8, 306.547, 103.52
9637.93, 6945.84, 306.507, 103.408
9641, 6946.87, 306.468, 103.297
9644.06, 6947.9, 306.428, 103.185
9647.13, 6948.94, 306.388, 103.074
9650.19, 6949.97, 306.349, 102.962
9653.25, 6951, 306.309, 102.851
9656.32, 6952.02, 306.27, 102.739
9659.38, 6953.05, 306.23, 102.628
9662.44, 6954.08, 306.191, 102.517
9665.5, 6955.1, 306.151, 102.405
9668.57, 6956.13, 306.111, 102.294
9671.63, 6957.15, 306.072, 102.183
9674.69, 6958.17, 306.032, 102.072
9677.75, 6959.19, 305.993, 101.96
9680.81, 6960.21, 305.953, 101.849
9683.87, 6961.23, 305.914, 101.738
9686.93, 6962.25, 305.875, 101.627
9689.99, 6963.26, 305.835, 101.515
9693.04, 6964.28, 305.796, 101.404
9696.1, 6965.29, 305.756, 101.293
9699.16, 6966.31, 305.717, 101.182
9702.22, 6967.32, 305.678, 101.071
9705.27, 6968.33, 305.638, 100.96
9708.33, 6969.34, 305.599, 100.848
9711.39, 6970.35, 305.559, 100.737
9714.44, 6971.35, 305.52, 100.626
9717.5, 6972.36, 305.481, 100.515
9720.55, 6973.37, 305.442, 100.404
9723.61, 6974.37, 305.402, 100.293
9726.66, 6975.37, 305.363, 100.182
9729.71, 6976.37, 305.324, 100.071
9732.77, 6977.38, 305.284, 99.9603
9735.82, 6978.38, 305.245, 99.8494
9738.87, 6979.37, 305.206, 99.7384
9741.92, 6980.37, 305.167, 99.6275
9744.98, 6981.37, 305.128, 99.5166
9748.03, 6982.36, 305.088, 99.4057
9751.08, 6983.36, 305.049, 99.2949
9754.13, 6984.35, 305.01, 99.184
9757.18, 6985.34, 304.971, 99.0732
9760.23, 6986.33, 304.932, 98.9624
9763.28, 6987.32, 304.893, 98.8516
9766.33, 6988.31, 304.854, 98.7408
9769.38, 6989.3, 304.815, 98.6301
9772.42, 6990.28, 304.776, 98.5194
9775.47, 6991.27, 304.737, 98.4086
9778.52, 6992.25, 304.698, 98.2979
9781.57, 6993.24, 304.658, 98.1872
9784.61, 6994.22, 304.619, 98.0766
9787.66, 6995.2, 304.58, 97.9659
9790.7, 6996.18, 304.542, 97.8553
9793.75, 6997.16, 304.503, 97.7447
9796.79, 6998.13, 304.464, 97.634
9799.84, 6999.11, 304.425, 97.5235
9802.88, 7000.09, 304.386, 97.4129
9805.93, 7001.06, 304.347, 97.3023
9808.97, 7002.03, 304.308, 97.1918
9812.01, 7003.01, 304.269, 97.0813
9815.06, 7003.98, 304.23, 96.9708
9818.1, 7004.95, 304.191, 96.8603
9821.14, 7005.91, 304.152, 96.7498
9824.18, 7006.88, 304.114, 96.6394
9827.22, 7007.85, 304.075, 96.5289
9830.26, 7008.81, 304.036, 96.4185
9833.3, 7009.78, 303.997, 96.3081
9836.34, 7010.74, 303.958, 96.1977
9839.38, 7011.7, 303.92, 96.0874
9842.42, 7012.66, 303.881, 95.977
9845.46, 7013.62, 303.842, 95.8667
9848.5, 7014.58, 303.803, 95.7564
9851.54, 7015.54, 303.765, 95.6461
9854.58, 7016.5, 303.726, 95.5358
9857.61, 7017.45, 303.687, 95.4255
9860.65, 7018.41, 303.649, 95.3153
9863.69, 7019.36, 303.61, 95.205
9866.72, 7020.31, 303.571, 95.0948
9869.76, 7021.26, 303.533, 94.9846
9872.79, 7022.21, 303.494, 94.8744
9875.83, 7023.16, 303.456, 94.7643
9878.86, 7024.11, 303.417, 94.6541
9881.9, 7025.05, 303.378, 94.544
9884.93, 7026, 303.34, 94.4339
9887.96, 7026.94, 303.301, 94.3238
9891, 7027.89, 303.263, 94.2137
9894.03, 7028.83, 303.224, 94.1036
9897.06, 7029.77, 303.186, 93.9936
9900.09, 7030.71, 303.147, 93.8835
9903.13, 7031.65, 303.109, 93.7735
9906.16, 7032.59, 303.07, 93.6635
9909.19, 7033.52, 303.032, 93.5535
9912.22, 7034.46, 302.993, 93.4436
9915.25, 7035.39, 302.955, 93.3336
9918.28, 7036.33, 302.917, 93.2237
9921.31, 7037.26, 302.878, 93.1137
9924.34, 7038.19, 302.84, 93.0038
9927.36, 7039.12, 302.801, 92.894
9930.39, 7040.05, 302.763, 92.7841
9933.42, 7040.98, 302.725, 92.6742
9936.45, 7041.9, 302.686, 92.5644
9939.47, 7042.83, 302.648, 92.4546
9942.5, 7043.75, 302.61, 92.3448
9945.53, 7044.68, 302.571, 92.235
9948.55, 7045.6, 302.533, 92.1252
9951.58, 7046.52, 302.495, 92.0155
9954.6, 7047.44, 302.457, 91.9057
9957.63, 7048.36, 302.418, 91.796
9960.65, 7049.28, 302.38, 91.6863
9963.67, 7050.2, 302.342, 91.5766
9966.7, 7051.11, 302.304, 91.4669
9969.72, 7052.03, 302.266, 91.3573
9972.74, 7052.94, 302.227, 91.2477
9975.77, 7053.85, 302.189, 91.138
9978.79, 7054.76, 302.151, 91.0284
9981.81, 7055.67, 302.113, 90.9188
9984.83, 7056.58, 302.075, 90.8093
9987.85, 7057.49, 302.037, 90.6997
9990.87, 7058.4, 301.999, 90.5902
9993.89, 7059.3, 301.96, 90.4806
9996.91, 7060.21, 301.922, 90.3711
9999.93, 7061.11, 301.884, 90.2616
10002.9, 7062.01, 301.846, 90.1522
10006, 7062.92, 301.808, 90.0427
10009, 7063.82, 301.77, 89.9333
10012, 7064.72, 301.732, 89.8238
10015, 7065.61, 301.694, 89.7144
10018, 7066.51, 301.656, 89.605
10021.1, 7067.41, 301.618, 89.4956
10024.1, 7068.3, 301.58, 89.3863
10027.1, 7069.2, 301.542, 89.2769
10030.1, 7070.09, 301.504, 89.1676
10033.1, 7070.98, 301.466, 89.0583
10036.1, 7071.87, 301.429, 88.949
10039.1, 7072.76, 301.391, 88.8397
10042.2, 7073.65, 301.353, 88.7304
10045.2, 7074.54, 301.315, 88.6212
10048.2, 7075.42, 301.277, 88.512
10051.2, 7076.31, 301.239, 88.4027
10054.2, 7077.19, 301.201, 88.2935
10057.2, 7078.07, 301.164, 88.1844
10060.2, 7078.96, 301.126, 88.0752
10063.2, 7079.84, 301.088, 87.966
10066.3, 7080.72, 301.05, 87.8569
10069.3, 7081.6, 301.012, 87.7478
10072.3, 7082.47, 300.975, 87.6387
10075.3, 7083.35, 300.937, 87.5296
10078.3, 7084.22, 300.899, 87.4205
10081.3, 7085.1, 300.862, 87.3114
10084.3, 7085.97, 300.824, 87.2024
10087.3, 7086.84, 300.786, 87.0934
10090.3, 7087.72, 300.748, 86.9844
10093.3, 7088.59, 300.711, 86.8754
10096.3, 7089.45, 300.673, 86.7664
10099.4, 7090.32, 300.636, 86.6574
10102.4, 7091.19, 300.598, 86.5485
10105.4, 7092.05, 300.56, 86.4396
10108.4, 7092.92, 300.523, 86.3307
10111.4, 7093.78, 300.485, 86.2218
10114.4, 7094.64, 300.448, 86.1129
10117.4, 7095.5, 300.41, 86.004
10120.4, 7096.36, 300.372, 85.8952
10123.4, 7097.22, 300.335, 85.7863
10126.4, 7098.08, 300.297, 85.6775
10129.4, 7098.94, 300.26, 85.5687
10132.4, 7099.79, 300.222, 85.4599
10135.4, 7100.65, 300.185, 85.3511
10138.4, 7101.5, 300.147, 85.2424
10141.4, 7102.35, 300.11, 85.1337
10144.4, 7103.21, 300.072, 85.0249
10147.4, 7104.06, 300.035, 84.9162
10150.4, 7104.91, 299.998, 84.8075
10153.4, 7105.75, 299.96, 84.6989
10156.4, 7106.6, 299.923, 84.5902
10159.4, 7107.45, 299.885, 84.4816
10162.4, 7108.29, 299.848, 84.3729
10165.4, 7109.13, 299.811, 84.2643
10168.4, 7109.98, 299.773, 84.1557
10171.4, 7110.82, 299.736, 84.0471
10174.4, 7111.66, 299.699, 83.9386
10177.4, 7112.5, 299.661, 83.83
10180.4, 7113.34, 299.624, 83.7215
10183.4, 7114.17, 299.587, 83.613
10186.4, 7115.01, 299.55, 83.5045
10189.4, 7115.85, 299.512, 83.396
10192.4, 7116.68, 299.475, 83.2875
10195.4, 7117.51, 299.438, 83.1791
10198.4, 7118.34, 299.401, 83.0706
10201.4, 7119.17, 299.363, 82.9622
10204.4, 7120, 299.326, 82.8538
10207.3, 7120.83, 299.289, 82.7454
10210.3, 7121.66, 299.252, 82.637
10213.3, 7122.49, 299.215, 82.5286
10216.3, 7123.31, 299.177, 82.4203
10219.3, 7124.14, 299.14, 82.312
10222.3, 7124.96, 299.103, 82.2037
10225.3, 7125.78, 299.066, 82.0954
10228.3, 7126.6, 299.029, 81.9871
10231.3, 7127.42, 298.992, 81.8788
10234.3, 7128.24, 298.955, 81.7705
10237.3, 7129.06, 298.918, 81.6623
10240.2, 7129.88, 298.881, 81.5541
10243.2, 7130.69, 298.844, 81.4459
10246.2, 7131.51, 298.807, 81.3377
10249.2, 7132.32, 298.77, 81.2295
10252.2, 7133.13, 298.733, 81.1214
10255.2, 7133.94, 298.696, 81.0132
10258.2, 7134.75, 298.659, 80.9051
10261.2, 7135.56, 298.622, 80.797
10264.1, 7136.37, 298.585, 80.6889
10267.1, 7137.18, 298.548, 80.5808
10270.1, 7137.98, 298.511, 80.4727
10273.1, 7138.79, 298.474, 80.3647
10276.1, 7139.59, 298.437, 80.2566
10279.1, 7140.39, 298.4, 80.1486
10282.1, 7141.19, 298.363, 80.0406
10285, 7141.99, 298.326, 79.9326
10288, 7142.79, 298.29, 79.8246
10291, 7143.59, 298.253, 79.7167
10294, 7144.39, 298.216, 79.6087
10297, 7145.19, 298.179, 79.5008
10300, 7145.98, 298.142, 79.3929
10302.9, 7146.77, 298.105, 79.285
10305.9, 7147.57, 298.069, 79.1771
10308.9, 7148.36, 298.032, 79.0692
10311.9, 7149.15, 297.995, 78.9614
10314.9, 7149.94, 297.958, 78.8536
10317.8, 7150.73, 297.922, 78.7457
10320.8, 7151.52, 297.885, 78.6379
10323.8, 7152.3, 297.848, 78.5301
10326.8, 7153.09, 297.812, 78.4224
10329.7, 7153.87, 297.775, 78.3146
10332.7, 7154.65, 297.738, 78.2069
10335.7, 7155.44, 297.702, 78.0991
10338.7, 7156.22, 297.665, 77.9914
10341.7, 7157, 297.628, 77.8837
10344.6, 7157.78, 297.592, 77.776
10347.6, 7158.55, 297.555, 77.6684
10350.6, 7159.33, 297.518, 77.5607
10353.6, 7160.11, 297.482, 77.4531
10356.5, 7160.88, 297.445, 77.3454
10359.5, 7161.65, 297.409, 77.2378
10362.5, 7162.43, 297.372, 77.1302
10365.5, 7163.2, 297.336, 77.0227
10368.4, 7163.97, 297.299, 76.9151
10371.4, 7164.74, 297.263, 76.8076
10374.4, 7165.51, 297.226, 76.7
10377.3, 7166.27, 297.19, 76.5925
10380.3, 7167.04, 297.153, 76.485
10383.3, 7167.8, 297.117, 76.3775
10386.3, 7168.57, 297.08, 76.27
10389.2, 7169.33, 297.044, 76.1626
10392.2, 7170.09, 297.007, 76.0551
10395.2, 7170.85, 296.971, 75.9477
10398.1, 7171.61, 296.934, 75.8403
10401.1, 7172.37, 296.898, 75.7329
10404.1, 7173.13, 296.862, 75.6255
10407.1, 7173.88, 296.825, 75.5182
10410, 7174.64, 296.789, 75.4108
10413, 7175.39, 296.753, 75.3035
10416, 7176.15, 296.716, 75.1961
10418.9, 7176.9, 296.68, 75.0888
10421.9, 7177.65, 296.644, 74.9815
10424.9, 7178.4, 296.607, 74.8743
10427.8, 7179.15, 296.571, 74.767
10430.8, 7179.89, 296.535, 74.6598
10433.8, 7180.64, 296.498, 74.5525
10436.7, 7181.39, 296.462, 74.4453
10439.7, 7182.13, 296.426, 74.3381
10442.6, 7182.87, 296.39, 74.2309
10445.6, 7183.62, 296.353, 74.1237
10448.6, 7184.36, 296.317, 74.0166
10451.5, 7185.1, 296.281, 73.9094
10454.5, 7185.84, 296.245, 73.8023
10457.5, 7186.58, 296.209, 73.6952
10460.4, 7187.31, 296.172, 73.5881
10463.4, 7188.05, 296.136, 73.481
10466.3, 7188.78, 296.1, 73.374
10469.3, 7189.52, 296.064, 73.2669
10472.3, 7190.25, 296.028, 73.1599
10475.2, 7190.98, 295.992, 73.0528
10478.2, 7191.71, 295.956, 72.9458
10481.1, 7192.44, 295.92, 72.8388
10484.1, 7193.17, 295.884, 72.7319
10487.1, 7193.9, 295.847, 72.6249
10490, 7194.62, 295.811, 72.5179
10493, 7195.35, 295.775, 72.411
10495.9, 7196.07, 295.739, 72.3041
10498.9, 7196.8, 295.703, 72.1972
10501.9, 7197.52, 295.667, 72.0903
10504.8, 7198.24, 295.631, 71.9834
10507.8, 7198.96, 295.595, 71.8766
10510.7, 7199.68, 295.559, 71.7697
10513.7, 7200.39, 295.523, 71.6629
10516.6, 7201.11, 295.488, 71.5561
10519.6, 7201.83, 295.452, 71.4493
10522.5, 7202.54, 295.416, 71.3425
10525.5, 7203.25, 295.38, 71.2357
10528.5, 7203.97, 295.344, 71.1289
10531.4, 7204.68, 295.308, 71.0222
10534.4, 7205.39, 295.272, 70.9155
10537.3, 7206.1, 295.236, 70.8088
10540.3, 7206.81, 295.2, 70.7021
10543.2, 7207.51, 295.165, 70.5954
10546.2, 7208.22, 295.129, 70.4887
10549.1, 7208.92, 295.093, 70.3821
10552.1, 7209.63, 295.057, 70.2754
10555, 7210.33, 295.021, 70.1688
10558, 7211.03, 294.985, 70.0622
10560.9, 7211.73, 294.95, 69.9556
10563.9, 7212.43, 294.914, 69.849
10566.8, 7213.13, 294.878, 69.7424
10569.8, 7213.83, 294.842, 69.6359
10572.7, 7214.52, 294.807, 69.5293
10575.7, 7215.22, 294.771, 69.4228
10578.6, 7215.91, 294.735, 69.3163
10581.6, 7216.61, 294.7, 69.2098
10584.5, 7217.3, 294.664, 69.1033
10587.5, 7217.99, 294.628, 68.9969
10590.4, 7218.68, 294.593, 68.8904
10593.3, 7219.37, 294.557, 68.784
10596.3, 7220.06, 294.521, 68.6775
10599.2, 7220.74, 294.486, 68.5711
10602.2, 7221.43, 294.45, 68.4647
10605.1, 7222.11, 294.414, 68.3584
10608.1, 7222.8, 294.379, 68.252
10611, 7223.48, 294.343, 68.1457
10614, 7224.16, 294.308, 68.0393
10616.9, 7224.84, 294.272, 67.933
10619.8, 7225.52, 294.237, 67.8267
10622.8, 7226.2, 294.201, 67.7204
10625.7, 7226.88, 294.166, 67.6141
10628.7, 7227.55, 294.13, 67.5079
10631.6, 7228.23, 294.094, 67.4016
10634.6, 7228.9, 294.059, 67.2954
10637.5, 7229.58, 294.024, 67.1892
10640.4, 7230.25, 293.988, 67.0829
10643.4, 7230.92, 293.953, 66.9768
10646.3, 7231.59, 293.917, 66.8706
10649.3, 7232.26, 293.882, 66.7644
10652.2, 7232.92, 293.846, 66.6583
10655.1, 7233.59, 293.811, 66.5521
10658.1, 7234.26, 293.775, 66.446
10661, 7234.92, 293.74, 66.3399
10663.9, 7235.58, 293.705, 66.2338
10666.9, 7236.25, 293.669, 66.1277
10669.8, 7236.91, 293.634, 66.0217
10672.8, 7237.57, 293.599, 65.9156
10675.7, 7238.23, 293.563, 65.8096
10678.6, 7238.89, 293.528, 65.7036
10681.6, 7239.54, 293.493, 65.5976
10684.5, 7240.2, 293.457, 65.4916
10687.4, 7240.85, 293.422, 65.3856
10690.4, 7241.51, 293.387, 65.2796
10693.3, 7242.16, 293.351, 65.1737
10696.2, 7242.81, 293.316, 65.0678
10699.2, 7243.46, 293.281, 64.9618
10702.1, 7244.11, 293.246, 64.8559
10705, 7244.76, 293.21, 64.75
10708, 7245.41, 293.175, 64.6442
10710.9, 7246.05, 293.14, 64.5383
10713.8, 7246.7, 293.105, 64.4325
10716.8, 7247.34, 293.07, 64.3266
10719.7, 7247.99, 293.034, 64.2208
10722.6, 7248.63, 292.999, 64.115
10725.5, 7249.27, 292.964, 64.0092
10728.5, 7249.91, 292.929, 63.9034
10731.4, 7250.55, 292.894, 63.7977
10734.3, 7251.19, 292.859, 63.6919
10737.3, 7251.82, 292.824, 63.5862
10740.2, 7252.46, 292.789, 63.4805
10743.1, 7253.1, 292.753, 63.3747
10746, 7253.73, 292.718, 63.2691
10749, 7254.36, 292.683, 63.1634
10751.9, 7254.99, 292.648, 63.0577
10754.8, 7255.62, 292.613, 62.9521
10757.8, 7256.25, 292.578, 62.8464
10760.7, 7256.88, 292.543, 62.7408
10763.6, 7257.51, 292.508, 62.6352
10766.5, 7258.14, 292.473, 62.5296
10769.5, 7258.76, 292.438, 62.424
10772.4, 7259.39, 292.403, 62.3184
10775.3, 7260.01, 292.368, 62.2129
10778.2, 7260.63, 292.333, 62.1074
10781.1, 7261.25, 292.298, 62.0018
10784.1, 7261.87, 292.263, 61.8963
10787, 7262.49, 292.228, 61.7908
10789.9, 7263.11, 292.194, 61.6853
10792.8, 7263.73, 292.159, 61.5799
10795.8, 7264.34, 292.124, 61.4744
10798.7, 7264.96, 292.089, 61.369
10801.6, 7265.57, 292.054, 61.2636
10804.5, 7266.18, 292.019, 61.1581
10807.4, 7266.79, 291.984, 61.0527
10810.4, 7267.4, 291.949, 60.9474
10813.3, 7268.01, 291.915, 60.842
10816.2, 7268.62, 291.88, 60.7366
10819.1, 7269.23, 291.845, 60.6313
10822, 7269.84, 291.81, 60.526
10825, 7270.44, 291.775, 60.4206
10827.9, 7271.05, 291.741, 60.3153
10830.8, 7271.65, 291.706, 60.2101
10833.7, 7272.25, 291.671, 60.1048
10836.6, 7272.85, 291.636, 59.9995
10839.5, 7273.45, 291.602, 59.8943
10842.5, 7274.05, 291.567, 59.789
10845.4, 7274.65, 291.532, 59.6838
10848.3, 7275.25, 291.498, 59.5786
10851.2, 7275.84, 291.463, 59.4734
10854.1, 7276.44, 291.428, 59.3683
10857, 7277.03, 291.393, 59.2631
10859.9, 7277.62, 291.359, 59.1579
10862.9, 7278.21, 291.324, 59.0528
10865.8, 7278.8, 291.29, 58.9477
10868.7, 7279.39, 291.255, 58.8426
10871.6, 7279.98, 291.22, 58.7375
10874.5, 7280.57, 291.186, 58.6324
10877.4, 7281.16, 291.151, 58.5273
10880.3, 7281.74, 291.117, 58.4223
10883.2, 7282.33, 291.082, 58.3172
10886.2, 7282.91, 291.047, 58.2122
10889.1, 7283.49, 291.013, 58.1072
10892, 7284.07, 290.978, 58.0022
10894.9, 7284.65, 290.944, 57.8972
10897.8, 7285.23, 290.909, 57.7923
10900.7, 7285.81, 290.875, 57.6873
10903.6, 7286.39, 290.84, 57.5824
10906.5, 7286.96, 290.806, 57.4774
10909.4, 7287.54, 290.771, 57.3725
10912.3, 7288.11, 290.737, 57.2676
10915.2, 7288.68, 290.702, 57.1627
10918.2, 7289.25, 290.668, 57.0579
10921.1, 7289.82, 290.633, 56.953
10924, 7290.39, 290.599, 56.8481
10926.9, 7290.96, 290.565, 56.7433
10929.8, 7291.53, 290.53, 56.6385
10932.7, 7292.1, 290.496, 56.5337
10935.6, 7292.66, 290.461, 56.4289
10938.5, 7293.23, 290.427, 56.3241
10941.4, 7293.79, 290.393, 56.2193
10944.3, 7294.35, 290.358, 56.1146
10947.2, 7294.91, 290.324, 56.0099
10950.1, 7295.47, 290.29, 55.9051
10953, 7296.03, 290.255, 55.8004
10955.9, 7296.59, 290.221, 55.6957
10958.8, 7297.15, 290.187, 55.591
10961.7, 7297.7, 290.152, 55.4864
10964.6, 7298.26, 290.118, 55.3817
10967.5, 7298.81, 290.084, 55.2771
10970.4, 7299.36, 290.049, 55.1724
10973.3, 7299.92, 290.015, 55.0678
10976.2, 7300.47, 289.981, 54.9632
10979.1, 7301.02, 289.947, 54.8586
10982, 7301.56, 289.913, 54.7541
10984.9, 7302.11, 289.878, 54.6495
10987.8, 7302.66, 289.844, 54.545
10990.7, 7303.2, 289.81, 54.4404
10993.6, 7303.75, 289.776, 54.3359
10996.5, 7304.29, 289.742, 54.2314
10999.4, 7304.83, 289.707, 54.1269
11002.3, 7305.38, 289.673, 54.0224
11005.2, 7305.92, 289.639, 53.9179
11008.1, 7306.46, 289.605, 53.8135
11011, 7306.99, 289.571, 53.7091
11013.9, 7307.53, 289.537, 53.6046
11016.8, 7308.07, 289.503, 53.5002
11019.7, 7308.6, 289.469, 53.3958
11022.6, 7309.14, 289.434, 53.2914
11025.5, 7309.67, 289.4, 53.1871
11028.4, 7310.2, 289.366, 53.0827
11031.3, 7310.73, 289.332, 52.9783
11034.2, 7311.26, 289.298, 52.874
11037, 7311.79, 289.264, 52.7697
11039.9, 7312.32, 289.23, 52.6654
11042.8, 7312.84, 289.196, 52.5611
11045.7, 7313.37, 289.162, 52.4568
11048.6, 7313.89, 289.128, 52.3525
11051.5, 7314.42, 289.094, 52.2483
11054.4, 7314.94, 289.06, 52.1441
11057.3, 7315.46, 289.026, 52.0398
11060.2, 7315.98, 288.992, 51.9356
11063.1, 7316.5, 288.958, 51.8314
11066, 7317.02, 288.924, 51.7272
11068.8, 7317.54, 288.891, 51.6231
11071.7, 7318.05, 288.857, 51.5189
11074.6, 7318.57, 288.823, 51.4147
11077.5, 7319.08, 288.789, 51.3106
11080.4, 7319.6, 288.755, 51.2065
11083.3, 7320.11, 288.721, 51.1024
11086.2, 7320.62, 288.687, 50.9983
11089.1, 7321.13, 288.653, 50.8942
11091.9, 7321.64, 288.619, 50.7901
11094.8, 7322.15, 288.586, 50.6861
11097.7, 7322.65, 288.552, 50.5821
11100.6, 7323.16, 288.518, 50.478
11103.5, 7323.66, 288.484, 50.374
11106.4, 7324.17, 288.45, 50.27
11109.3, 7324.67, 288.417, 50.166
11112.1, 7325.17, 288.383, 50.062
11115, 7325.67, 288.349, 49.9581
11117.9, 7326.17, 288.315, 49.8541
11120.8, 7326.67, 288.282, 49.7502
11123.7, 7327.17, 288.248, 49.6463
11126.6, 7327.66, 288.214, 49.5424
11129.4, 7328.16, 288.18, 49.4385
11132.3, 7328.65, 288.147, 49.3346
11135.2, 7329.15, 288.113, 49.2307
11138.1, 7329.64, 288.079, 49.1269
11141, 7330.13, 288.046, 49.023
11143.8, 7330.62, 288.012, 48.9192
11146.7, 7331.11, 287.978, 48.8154
11149.6, 7331.6, 287.945, 48.7116
11152.5, 7332.08, 287.911, 48.6078
11155.4, 7332.57, 287.877, 48.504
11158.2, 7333.06, 287.844, 48.4002
11161.1, 7333.54, 287.81, 48.2965
11164, 7334.02, 287.777, 48.1928
11166.9, 7334.5, 287.743, 48.089
11169.8, 7334.99, 287.709, 47.9853
11172.6, 7335.47, 287.676, 47.8816
11175.5, 7335.94, 287.642, 47.7779
11178.4, 7336.42, 287.609, 47.6743
11181.3, 7336.9, 287.575, 47.5706
11184.1, 7337.37, 287.542, 47.467
11187, 7337.85, 287.508, 47.3633
11189.9, 7338.32, 287.475, 47.2597
11192.8, 7338.8, 287.441, 47.1561
11195.6, 7339.27, 287.408, 47.0525
11198.5, 7339.74, 287.374, 46.9489
11201.4, 7340.21, 287.341, 46.8454
11204.3, 7340.68, 287.307, 46.7418
11207.1, 7341.14, 287.274, 46.6383
11210, 7341.61, 287.24, 46.5347
11212.9, 7342.07, 287.207, 46.4312
11215.8, 7342.54, 287.174, 46.3277
11218.6, 7343, 287.14, 46.2242
11221.5, 7343.46, 287.107, 46.1207
11224.4, 7343.93, 287.073, 46.0173
11227.2, 7344.39, 287.04, 45.9138
11230.1, 7344.85, 287.007, 45.8104
11233, 7345.3, 286.973, 45.707
11235.8, 7345.76, 286.94, 45.6035
11238.7, 7346.22, 286.906, 45.5001
11241.6, 7346.67, 286.873, 45.3968
11244.5, 7347.13, 286.84, 45.2934
11247.3, 7347.58, 286.807, 45.19
11250.2, 7348.03, 286.773, 45.0867
11253.1, 7348.48, 286.74, 44.9833
11255.9, 7348.93, 286.707, 44.88
11258.8, 7349.38, 286.673, 44.7767
11261.7, 7349.83, 286.64, 44.6734
11264.5, 7350.27, 286.607, 44.5701
11267.4, 7350.72, 286.574, 44.4669
11270.3, 7351.16, 286.54, 44.3636
11273.1, 7351.61, 286.507, 44.2604
11276, 7352.05, 286.474, 44.1571
11278.9, 7352.49, 286.441, 44.0539
11281.7, 7352.93, 286.407, 43.9507
11284.6, 7353.37, 286.374, 43.8475
11287.4, 7353.81, 286.341, 43.7443
11290.3, 7354.25, 286.308, 43.6412
11293.2, 7354.68, 286.275, 43.538
11296, 7355.12, 286.242, 43.4349
11298.9, 7355.55, 286.208, 43.3317
11301.8, 7355.99, 286.175, 43.2286
11304.6, 7356.42, 286.142, 43.1255
11307.5, 7356.85, 286.109, 43.0224
11310.3, 7357.28, 286.076, 42.9193
11313.2, 7357.71, 286.043, 42.8163
11316.1, 7358.14, 286.01, 42.7132
11318.9, 7358.57, 285.977, 42.6102
11321.8, 7358.99, 285.944, 42.5071
11324.6, 7359.42, 285.91, 42.4041
11327.5, 7359.84, 285.877, 42.3011
11330.4, 7360.26, 285.844, 42.1981
11333.2, 7360.69, 285.811, 42.0952
11336.1, 7361.11, 285.778, 41.9922
11338.9, 7361.53, 285.745, 41.8892
11341.8, 7361.95, 285.712, 41.7863
11344.6, 7362.36, 285.679, 41.6834
11347.5, 7362.78, 285.646, 41.5805
11350.4, 7363.2, 285.613, 41.4776
11353.2, 7363.61, 285.58, 41.3747
11356.1, 7364.03, 285.547, 41.2718
11358.9, 7364.44, 285.514, 41.1689
11361.8, 7364.85, 285.481, 41.0661
11364.6, 7365.26, 285.449, 40.9632
11367.5, 7365.67, 285.416, 40.8604
11370.3, 7366.08, 285.383, 40.7576
11373.2, 7366.49, 285.35, 40.6548
11376.1, 7366.89, 285.317, 40.552
11378.9, 7367.3, 285.284, 40.4492
11381.8, 7367.7, 285.251, 40.3465
11384.6, 7368.11, 285.218, 40.2437
11387.5, 7368.51, 285.185, 40.141
11390.3, 7368.91, 285.153, 40.0383
11393.2, 7369.31, 285.12, 39.9356
11396, 7369.71, 285.087, 39.8329
11398.9, 7370.11, 285.054, 39.7302
11401.7, 7370.51, 285.021, 39.6275
11404.6, 7370.9, 284.988, 39.5248
11407.4, 7371.3, 284.956, 39.4222
11410.3, 7371.69, 284.923, 39.3196
11413.1, 7372.08, 284.89, 39.2169
11416, 7372.48, 284.857, 39.1143
11418.8, 7372.87, 284.824, 39.0117
11421.7, 7373.26, 284.792, 38.9091
11424.5, 7373.65, 284.759, 38.8066
11427.4, 7374.03, 284.726, 38.704
11430.2, 7374.42, 284.694, 38.6015
11433.1, 7374.81, 284.661, 38.4989
11435.9, 7375.19, 284.628, 38.3964
11438.7, 7375.58, 284.595, 38.2939
11441.6, 7375.96, 284.563, 38.1914
11444.4, 7376.34, 284.53, 38.0889
11447.3, 7376.72, 284.497, 37.9864
11450.1, 7377.1, 284.465, 37.884
11453, 7377.48, 284.432, 37.7815
11455.8, 7377.86, 284.399, 37.6791
11458.7, 7378.24, 284.367, 37.5767
11461.5, 7378.61, 284.334, 37.4742
11464.4, 7378.99, 284.302, 37.3718
11467.2, 7379.36, 284.269, 37.2695
11470, 7379.73, 284.236, 37.1671
11472.9, 7380.1, 284.204, 37.0647
11475.7, 7380.48, 284.171, 36.9624
11478.6, 7380.84, 284.139, 36.86
11481.4, 7381.21, 284.106, 36.7577
11484.2, 7381.58, 284.073, 36.6554
11487.1, 7381.95, 284.041, 36.5531
11489.9, 7382.31, 284.008, 36.4508
11492.8, 7382.68, 283.976, 36.3485
11495.6, 7383.04, 283.943, 36.2463
11498.4, 7383.4, 283.911, 36.144
